klc_id,pa,year,bare,crops,grass,moss,shrub,snow,tree,urban,water_permanent,water_seasonal
SAF_03,total,2016,3267.254830642562,11.927476882191366,22745.950403060993,0,7827.711936932997,0,1652.5880139222982,5.036613349842624,0,0.009931450425938237
SAF_03,outside,2016,5.6751456260954,0.024760853274759853,50.12303266876188,0,17.649371128588427,0,4.34382591168287,0.4656803929591069,0,0
SAF_03,inside,2016,3261.5796850164666,11.902716028916606,22695.82737039223,0,7810.062565804408,0,1648.2441880106153,4.570932956883517,0,0.009931450425938237
SAF_03,total,2017,3114.6922415932363,40.10388352390343,23223.461390789424,0,7678.275559280678,0,1448.1145722368512,5.821627366801868,0,0.007704339855990838
SAF_03,outside,2017,5.52331101240452,0.0537696944986763,51.68761341019126,0,16.814221377157992,0,3.737211003204038,0.4656900839094309,0,0
SAF_03,inside,2017,3109.168930580832,40.05011382940475,23171.773777379232,0,7661.46133790352,0,1444.3773612336472,5.355937282892437,0,0.007704339855990838
SAF_03,total,2018,4128.9723478215055,21.851569992689047,22552.232168736176,0,7524.930019923794,0,1276.6515422635782,5.831626053130329,0,0.014767080661840737
SAF_03,outside,2018,6.775483847344731,0.04796613670087169,51.126213307368744,0,16.57951122652048,0,3.2891223714086664,0.4635196920251481,0,0
SAF_03,inside,2018,4122.196863974161,21.803603855988175,22501.105955428808,0,7508.350508697274,0,1273.3624198921696,5.3681063611051805,0,0.014767080661840737
SAF_03,total,2019,7939.846438898905,40.05112219916565,16990.79683758018,0,9180.001549762066,0,1353.9622627697,5.8110635808719815,0,0.006251846403756645
SAF_03,outside,2019,15.788870835663147,0.07886685274134209,38.491570472717285,0,20.259926546812494,0,3.199371974934593,0.463209898497138,0,0
SAF_03,inside,2019,7924.057568063242,39.972255346424305,16952.305267107462,0,9159.741623215254,0,1350.7628907947653,5.3478536823748435,0,0.006251846403756645
SAF_08,total,2015,26.954714709279912,197.0589211546508,593.8260100609542,0,633.5655098036693,0,1566.3844388378702,3.1680500637588977,0.37340077735907645,1.435484957876649
SAF_08,outside,2015,1.2549646813105895,4.581654048990231,18.406669826893335,0,15.10945649005248,0,33.2331275086558,0.102478560595888,0.2901007683727691,0.6357708351190977
SAF_08,inside,2015,25.699750027969323,192.47726710566056,575.4193402340609,0,618.4560533136168,0,1533.1513113292144,3.0655715031630097,0.08330000898630735,0.7997141227575514
SAF_08,total,2016,21.243040415600376,191.568249428869,576.4930977536776,0,626.5930912227799,0,1601.130931561338,3.905148557566139,0.397486467711632,1.3874740736651765
SAF_08,outside,2016,1.1747107161926422,4.48129769135349,18.339563703358294,0,15.163840347171003,0,33.39661042420721,0.12276720825549159,0.2996617943329528,0.5844039387230281
SAF_08,inside,2016,20.068329699407734,187.0869517375155,558.1535340503193,0,611.4292508756089,0,1567.7343211371308,3.7823813493106475,0.09782467337867916,0.8030701349421484
SAF_08,total,2017,26.213445345003386,234.1457016778067,560.0445402633521,0,585.2633043950228,0,1611.1327709406619,4.116032553911656,0.41525023177924636,1.768532426009643
SAF_08,outside,2017,1.2366617028134712,6.1778132896278635,17.69352894045653,0,14.513814264949929,0,32.88484924136469,0.13887586856061285,0.33290857709698835,0.7151792244128554
SAF_08,inside,2017,24.976783642189915,227.96788838817884,542.3510113228956,0,570.7494901300729,0,1578.2479216992972,3.977156685351043,0.08234165468225803,1.0533532015967877
SAF_08,total,2018,26.489832582431642,243.1850204455391,541.22274403015,0,567.2542329575274,0,1638.7578820823014,4.111244324912733,0.31008898467772783,1.644282169336128
SAF_08,outside,2018,1.3559236678082272,5.796904928897192,17.580256566453272,0,14.534796669786374,0,33.33117165206136,0.1388762144341289,0.24052218542398318,0.6904634416240885
SAF_08,inside,2018,25.133908914623415,237.3881155166419,523.6424874636967,0,552.719436287741,0,1605.42671043024,3.9723681104786044,0.06956679925374464,0.9538187277120396
SAF_08,total,2019,23.61880850355571,301.79021533209465,539.4046275270232,0,547.7606960120216,0,1602.886747614898,5.504769140811047,0.3651812771359212,4.8482947875053535
SAF_08,outside,2019,1.2940351133287038,7.076761661654928,17.52458732571654,0,14.34453035583806,0,32.290515707336226,0.16866916202809445,0.27935255896494104,1.4349012722541565
SAF_08,inside,2019,22.324773390227005,294.7134536704397,521.8800402013067,0,533.4161656561836,0,1570.5962319075618,5.336099978782952,0.08582871817098016,3.413393515251197
SAF_05,total,2015,411.38631764964794,1492.9724835915251,10485.516775296679,0,1384.5470454192093,0,792.1645337446939,97.88411488207068,80.13892972512475,17.10411151948607
SAF_05,outside,2015,164.36857317875612,1146.0480556937046,4999.709745497075,0,641.0498844252693,0,509.1835336737353,93.05008495137099,18.22099253114832,13.618610312170482
SAF_05,inside,2015,247.0177444708918,346.9244278978206,5485.807029799604,0,743.49716099394,0,282.9810000709586,4.834029930699692,61.917937193976435,3.4855012073155893
SAF_05,total,2016,560.98714571359,1706.0502098720112,9993.839430482501,0,1490.1152506125927,0,814.2454955578243,98.5945945201203,80.77807355030444,13.445204872103762
SAF_05,outside,2016,232.41281036959293,1243.9829194216209,4781.679766761564,0,689.2352493128624,0,510.9124001140418,93.63766444124718,19.770059530112796,10.254336597907812
SAF_05,inside,2016,328.5743353439971,462.0672904503905,5212.159663720938,0,800.8800012997303,0,303.33309544378244,4.95693007887312,61.008014020191645,3.1908682741959495
SAF_05,total,2017,611.7345992691311,1874.2348984476475,9639.009379038893,0,1585.0149161532224,0,852.1266319868237,99.32316519207777,83.16661022113135,15.408767490955833
SAF_05,outside,2017,258.83893695913093,1334.4401191276543,4597.6291761942375,0,728.1789822709777,0,536.6475915565215,94.13346600884421,21.76259783366767,11.633865276236781
SAF_05,inside,2017,352.89566231000015,539.7947793199932,5041.380202844655,0,856.8359338822447,0,315.4790404303022,5.189699183233559,61.40401238746368,3.7749022147190523
SAF_05,total,2018,563.1925533312568,1855.9240519285045,9488.31300205928,0,1698.0859958131728,0,955.6556362522783,99.84597296977736,83.5929879546529,15.801884824434591
SAF_05,outside,2018,223.88822113400857,1348.5211642184158,4497.529944897347,0,782.1333341582708,0,604.3548771553387,94.23655422400996,20.966774163640146,13.162996838876822
SAF_05,inside,2018,339.30433219724824,507.4028877100887,4990.783057161932,0,915.9526616549019,0,351.3007590969396,5.609418745767398,62.62621379101275,2.638887985557769
SAF_05,total,2019,586.3461699702966,2183.688264615721,8901.697838530472,0,1853.3206745589982,0,1039.4123223722258,99.79809961185762,80.34683064936989,17.22009146817419
SAF_05,outside,2019,230.53266422514247,1547.282407500857,4207.4997340290465,0,834.8269592844024,0,638.8127819361646,94.16415548713098,18.512167488314255,14.290810900531607
SAF_05,inside,2019,355.81350574515415,636.405857114864,4694.198104501425,0,1018.4937152745958,0,400.59954043606126,5.633944124726642,61.83466316105564,2.929280567642583
WAF_18,total,2015,3497.82120849306,2694.775472725102,28315.287337807677,0.4075875637936406,4202.63793374922,0,2234.9456677029298,137.3762788733836,1707.6671193753584,3147.3056699119647
WAF_18,outside,2015,3415.434564727226,1995.6441820017972,22070.34701893561,0.4075875637936406,3512.865756480135,0,1807.329594217121,85.46276381363465,1207.3873024480788,2454.7728799783235
WAF_18,inside,2015,82.386643765834,699.131290723305,6244.940318872067,0,689.7721772690849,0,427.6160734858088,51.913515059748946,500.2798169272797,692.5327899336414
WAF_18,total,2016,3412.266100331422,3239.5905037807647,28141.89985583726,1.8981423424993409,4236.343296048482,0,2154.3426856162378,133.14380248590962,1474.2423296635905,2932.442276301554
WAF_18,outside,2016,3322.6617359589627,2379.2598260275986,22019.8059370311,1.8981423424993409,3552.864103834375,0,1728.6469934178704,82.80801059731209,1009.7421307933091,2134.177900693045
WAF_18,inside,2016,89.60436437245932,860.3306777531662,6122.09391880616,0,683.4791922141076,0,425.6956921983673,50.33579188859752,464.5001988702813,798.2643756085091
WAF_18,total,2017,3157.9077383552076,3829.8039439383992,27625.96083120881,2.228075039020041,4340.441356359146,0,2174.7619042036577,135.25048267633727,1528.22157390287,2880.962196710048
WAF_18,outside,2017,3075.89279757379,2808.944959192295,21678.074966545937,2.228075039020041,3658.239983411864,0,1729.4003908952272,84.94630113134937,1060.8085957908283,2029.6895043631
WAF_18,inside,2017,82.01494078141761,1020.8589847461046,5947.885864662872,0,682.2013729472819,0,445.3615133084303,50.3041815449879,467.41297811204157,851.2726923469479
WAF_18,total,2018,3352.2151074150715,3842.09820339427,27304.925031735136,2.1479100985307014,4329.725342773772,0,2241.69431370104,137.03447018051597,1582.8975795627637,2931.4419852717556
WAF_18,outside,2018,3275.434299132134,2840.8222890628936,21310.985280489847,2.1479100985307014,3673.547225127738,0,1799.6455337335872,87.16671371020523,1106.9488714030294,2074.071894106073
WAF_18,inside,2018,76.78080828293757,1001.2759143313766,5993.939751245291,0,656.1781176460347,0,442.0487799674527,49.86775647031074,475.9487081597343,857.3700911656827
WAF_18,total,2019,4008.9759986472004,8783.82344472662,21818.69415788124,2.003196953846782,4588.780468375904,0,1806.9025972007062,136.67718825045017,1646.5819309710284,3094.372338066786
WAF_18,outside,2019,3794.316923349262,6827.207468177199,16879.021437091218,2.003196953846782,3824.9250749340963,0,1441.2209114425023,87.1092924688602,1240.5948424868773,2304.1236097348315
WAF_18,inside,2019,214.65907529793816,1956.6159765494215,4939.672720790021,0,763.8553934418076,0,365.6816857582038,49.56789578158997,405.98708848415123,790.2487283319548
SAF_20,total,2015,7470.122289478143,7898.108735322355,41968.971073650864,1.8981173867158598,13594.771162279154,0,4546.099320486059,1146.99098555902,327.38039209265276,252.13559036485404
SAF_20,outside,2015,2366.107788953389,5670.802070939089,14454.759718102272,0.5476563614699819,4876.2359622633885,0,1429.9655271185338,781.4862931846067,93.41309263815785,119.70431265817479
SAF_20,inside,2015,5104.014500524754,2227.306664383265,27514.211355548592,1.350461025245878,8718.535200015765,0,3116.133793367525,365.5046923744133,233.9672994544949,132.43127770667925
SAF_20,total,2016,8696.327030382481,8062.380747332676,40351.33967648205,2.3809262358571526,14201.394104037694,0,4178.378178233289,1151.2838057746967,309.0009817786066,180.8405458843477
SAF_20,outside,2016,2709.998246137852,5723.19163145992,14097.756952663214,0.7970112546163899,4984.542097537418,0,1277.9904480966266,785.5677300771949,92.88658032278397,86.24070923168345
SAF_20,inside,2016,5986.328784244629,2339.1891158727553,26253.582723818836,1.5839149812407627,9216.852006500276,0,2900.3877301366624,365.7160756975018,216.11440145582264,94.59983665266425
SAF_20,total,2017,9861.476274556406,8137.032420829885,38778.48049092014,5.122030681914646,14771.38436712579,0,3959.4237219244496,1154.1498269308197,290.02517211910526,161.89974959781455
SAF_20,outside,2017,3083.764729892273,5788.765767686639,13572.771664051652,2.008932243808864,5178.5318486044725,0,1171.2377737498086,787.1443688332981,90.77614789072976,71.84465888821555
SAF_20,inside,2017,6777.711544664133,2348.266653143246,25205.70882686849,3.1130984381057822,9592.852518521317,0,2788.185948174641,367.00545809752157,199.2490242283755,90.055090709599
SAF_20,total,2018,10810.717110107209,7998.2499078499895,38128.389859478346,4.649765754898802,14858.643716750576,0,3723.586710557492,1159.1656058723504,269.5600306055112,212.49863688583798
SAF_20,outside,2018,3223.894018567211,5771.522899068341,13584.361617824372,1.5075425884704678,5131.036472364791,0,1087.7139398571721,789.7376261794661,83.67974213237457,92.92005215955649
SAF_20,inside,2018,7586.823091539998,2226.7270087816482,24544.028241653974,3.1422231664283338,9727.607244385785,0,2635.87277070032,369.42797969288426,185.88028847313663,119.57858472628149
SAF_20,total,2019,11406.438761676718,7939.2361441001385,37019.24399990173,3.953133186995675,15427.271668665144,0,3692.2781271579543,1164.264700493181,298.1379478770896,175.66784894312235
SAF_20,outside,2019,3367.0630841267302,5745.431997950995,13233.007149292724,1.234759803110387,5352.231919754015,0,1092.6111267119795,791.5331905190333,89.6320944084448,78.45623353318693
SAF_20,inside,2019,8039.375677549988,2193.804146149144,23786.236850609006,2.718373383885288,10075.03974891113,0,2599.6670004459747,372.73150997414774,208.50585346864477,97.21161540993542
SAF_09_10_14_15,total,2015,201.65835233855492,3961.450853297489,20176.49699121423,0,16156.869824372887,0,21872.44909769659,113.33094775498954,0.6302188226414157,124.69692599694233
SAF_09_10_14_15,outside,2015,22.181640808050446,646.0182968371396,1618.322904746903,0,1447.3173524220729,0,2267.8460979190677,39.385628795871256,0.16257602783869018,10.663992868860063
SAF_09_10_14_15,inside,2015,179.47671153050447,3315.4325564603496,18558.174086467327,0,14709.552471950814,0,19604.602999777522,73.94531895911828,0.4676427948027255,114.03293312808226
SAF_09_10_14_15,total,2016,158.2128520856688,3715.42977076816,19636.741360200005,0,15911.263459535316,0,22947.099204124006,113.2945899827203,0.845048801478697,143.91942508925058
SAF_09_10_14_15,outside,2016,21.5172323729185,664.5239708459899,1582.7603198295437,0,1391.0943386626022,0,2341.9207927115094,39.24281877543882,0.17502435887650147,11.063482958200893
SAF_09_10_14_15,inside,2016,136.6956197127503,3050.90579992217,18053.98104037046,0,14520.169120872713,0,20605.178411412497,74.05177120728148,0.6700244426021955,132.8559421310497
SAF_09_10_14_15,total,2017,144.5860486986473,4087.2267727253175,18987.274674443644,0,15311.731281657316,0,23836.34890537657,114.59203024605651,1.1265723498266216,149.28172043403765
SAF_09_10_14_15,outside,2017,19.9838483770869,721.4489706071977,1571.3640251387696,0,1273.4863443544346,0,2414.68582742734,40.0481467269026,0.2173349252060528,11.813973103309934
SAF_09_10_14_15,inside,2017,124.60220032156039,3365.77780211812,17415.910649304875,0,14038.244937302881,0,21421.66307794923,74.54388351915391,0.9092374246205688,137.46774733072772
SAF_09_10_14_15,total,2018,133.64121813131237,3731.769964933378,18116.246102422636,0,15255.09582388202,0,25124.469261133538,120.17473417569107,1.4891808187814461,153.98332584239853
SAF_09_10_14_15,outside,2018,21.04919829331999,712.5187838335346,1510.2902238163078,0,1237.245622149967,0,2519.085068758548,40.84535204608757,0.20024865916108348,12.177368839915431
SAF_09_10_14_15,inside,2018,112.59201983799238,3019.2511810998435,16605.955878606328,0,14017.850201732053,0,22605.38419237499,79.3293821296035,1.2889321596203627,141.8059570024831
SAF_09_10_14_15,total,2019,110.85294916746302,6372.271932385235,17632.055240279944,0,13536.08576339591,0,24710.362262293256,119.71348998296965,1.5446479925769667,150.52611297448135
SAF_09_10_14_15,outside,2019,18.596507181220048,872.9476940834393,1506.9240414555734,0,1131.106675860321,0,2471.3939664380705,40.04337928474085,0.22223325356114643,12.103553556312306
SAF_09_10_14_15,inside,2019,92.25644198624298,5499.324238301796,16125.13119882437,0,12404.979087535588,0,22238.968295855186,79.6701106982288,1.3224147390158203,138.42255941816904
EAF_13,total,2015,15.523913915427698,636.4750267239453,858.9427974124286,0,453.98893789737156,0,1447.4113804303286,22.860691424583116,1.1458164338706696,0.39342485300833635
EAF_13,outside,2015,15.298077457722405,548.1492260574678,633.9649410929455,0,317.5202574497054,0,409.67226573370704,21.407742550199963,0.34694859482409024,0.02097623282529909
EAF_13,inside,2015,0.22583645770529417,88.32580066647759,224.9778563194831,0,136.46868044766615,0,1037.7391146966215,1.4529488743831547,0.7988678390465793,0.37244862018303726
EAF_13,total,2016,18.336635347887746,621.0053923459786,802.4956956805195,0.004956623160978779,455.5235602028729,0,1514.3403531369722,23.49997245774562,1.15191168913095,0.7486740332622396
EAF_13,outside,2016,18.108470689202502,538.4560533597519,616.7756684787369,0,318.21529177304694,0,432.4398124443478,22.02568278641469,0.33847940506036367,0.10531819077932236
EAF_13,inside,2016,0.2281646586852445,82.5493389862268,185.72002720178267,0.004956623160978779,137.30826842982594,0,1081.9005406926244,1.474289671330931,0.8134322840705863,0.6433558424829172
EAF_13,total,2017,15.91558945630982,594.8183699882563,737.6667660677057,0.0019826492643915117,450.44367866474255,0,1611.8114730597968,24.59189602263888,1.1087215755522872,0.38177617460177693
EAF_13,outside,2017,15.759331054861972,521.1841936844953,596.7525135117824,0,320.24955521109246,0,469.09830484056874,22.97429899165942,0.3412616421027148,0.02786738926669763
EAF_13,inside,2017,0.156258401447849,73.63417630376098,140.91425255592327,0.0019826492643915117,130.19412345365012,0,1142.713168219228,1.61759703097946,0.7674599334495724,0.3539087853350793
EAF_13,total,2018,17.11441287048078,579.0779728040072,720.9626951150676,0.0024783115804893896,433.6991176260294,0,1657.3813124584867,26.900856953507166,1.219631345107365,0.7326693116726615
EAF_13,outside,2018,16.917299688718806,507.3513294602112,595.6652339422454,0,305.02216925825894,0,496.0358958075085,25.018741409987257,0.3487893696323404,0.11728705004235396
EAF_13,inside,2018,0.197113181761975,71.72664334379604,125.29746117282215,0.0024783115804893896,128.67694836777045,0,1161.3454166509782,1.882115543519908,0.8708419754750246,0.6153822616303075
EAF_13,total,2019,14.232679304326677,583.4321866837398,722.1843610925339,0.0024783115804893896,410.1501249955414,0,1677.8567811802293,27.340208844577816,1.1596570717415078,0.7114669034904664
EAF_13,outside,2019,14.072030012524124,495.91185058127064,601.0582356540685,0,292.54865135938525,0,516.9400287692479,25.49010970314551,0.33855285692538295,0.0984365290376944
EAF_13,inside,2019,0.1606492918025526,87.52033610246919,121.12612543846531,0.0024783115804893896,117.60147363615613,0,1160.9167524109814,1.850099141432307,0.8211042148161248,0.613030374452772
SAF_17,total,2015,87.37150668334918,48.76839293873111,36362.43707775583,0,21099.731392663984,0,2281.023838228018,1.628327130897749,0.052668853881186806,0.0659004244953394
SAF_17,outside,2015,3.075670730826616,4.3356705663227615,2804.5980529865774,0,2062.514774225514,0,244.20129689881287,0.9014171492768903,0,0
SAF_17,inside,2015,84.29583595252257,44.43272237240835,33557.83902476925,0,19037.21661843847,0,2036.8225413292053,0.7269099816208586,0.052668853881186806,0.0659004244953394
SAF_17,total,2016,168.4753091482602,87.69251997786392,35854.361391451086,0,21292.18963334991,0,2476.6223275523034,1.6294471850826155,0.04257559017423773,0.08892719462164678
SAF_17,outside,2016,8.640290464363005,8.228795953198585,2762.3169057853593,0,2081.3525555727647,0,258.18681900940055,0.9015157722698538,0,0
SAF_17,inside,2016,159.8350186838972,79.46372402466534,33092.04448566573,0,19210.837077777145,0,2218.435508542903,0.7279314128127617,0.04257559017423773,0.08892719462164678
SAF_17,total,2017,736.3092544364249,192.21754503604814,34980.02496319762,0,21283.943696576673,0,2686.8999593590897,1.59717706842328,0.020608580372936558,0.24213076016894775
SAF_17,outside,2017,54.520332888176085,17.67925180823505,2715.970778638639,0,2052.7964859112617,0,277.7905122449033,0.8695210660911363,0,0.0015405420708702877
SAF_17,inside,2017,681.7889215482488,174.53829322781309,32264.05418455898,0,19231.14721066541,0,2409.1094471141864,0.7276560023321437,0.020608580372936558,0.24059021809807746
SAF_17,total,2018,336.8202152144021,222.67932464312196,33699.077026893036,0,22715.481586847123,0,2905.316333949517,1.6216701184607434,0.017046589011442848,0.09432234703854192
SAF_17,outside,2018,17.98050119658012,17.84185218566654,2608.607251373396,0,2168.4193228684308,0,305.90548483458633,0.8724700986282438,0,0
SAF_17,inside,2018,318.83971401782196,204.83747245745542,31090.46977551964,0,20547.062263978692,0,2599.4108491149304,0.7492000198324996,0.017046589011442848,0.09432234703854192
SAF_17,total,2019,834.9547738564765,199.7528822613538,33038.00474183332,0,22685.57628149569,0,3121.088269740228,1.62175273773798,0.014502329853712581,0.0864782872813521
SAF_17,outside,2019,49.5723888421403,18.44898479131956,2594.881617242456,0,2145.2617507129835,0,310.58967086974235,0.8724700986282438,0,0
SAF_17,inside,2019,785.3823850143363,181.30389747003423,30443.123124590864,0,20540.314530782707,0,2810.4985988704857,0.7492826391097361,0.014502329853712581,0.0864782872813521
WAF_21,total,2015,1.2484344454332115,9.089087059177764,153.67537107188625,0,153.4873428930951,0,937.1204686569913,10.73295939181288,0.0298868035824853,0.2435353617200984
WAF_21,outside,2015,0.5840341936395158,5.4624487776289845,118.81144123708552,0,126.17458513705824,0,568.1562439697607,10.292774624222758,0.0298868035824853,0.23410320956232575
WAF_21,inside,2015,0.6644002517936957,3.6266382815487797,34.86392983480073,0,27.312757756036856,0,368.9642246872306,0.44018476759012226,0,0.009432152157772662
WAF_21,total,2016,1.6307153234509102,10.650050944016218,162.62038101592154,0,159.87047820794535,0,919.8090956980054,10.762394435695056,0.04043469694443047,0.17694023312009555
WAF_21,outside,2016,0.7885288629543629,6.499951892956527,123.36391737645785,0,129.9353598210765,0,558.5599047674075,10.32331732518109,0.04043469694443047,0.16714503048227497
WAF_21,inside,2016,0.8421864604965473,4.150099051059692,39.25646363946369,0,29.93511838686885,0,361.249190930598,0.43907711051396475,0,0.009795202637820587
WAF_21,total,2017,1.5749672433314903,15.223075719438045,158.86778544590658,0,151.28557282490473,0,927.7735034165506,10.620847324187604,0.03779834765737178,0.16935166273118846
WAF_21,outside,2017,0.735716887601616,9.890170415501835,120.52495609735836,0,122.0229048013559,0,566.1061194478925,10.193748745609017,0.03779834765737178,0.16495668789515655
WAF_21,inside,2017,0.8392503557298743,5.332905303936209,38.34282934854822,0,29.262668023548823,0,361.6673839686581,0.4270985785785859,0,0.004394974836031906
WAF_21,total,2018,1.2292279368533534,13.252458491833258,145.23142076501347,0,135.70818077799336,0,959.8086916423805,10.117531399345756,0.03603930855751969,0.15882936236731066
WAF_21,outside,2018,0.5603259131502971,7.850249367565209,109.89989927463488,0,108.56669309062242,0,592.9044324555318,9.693775332914113,0.03603930855751969,0.15091862908876091
WAF_21,inside,2018,0.6689020237030563,5.402209124268048,35.33152149037859,0,27.141487687370937,0,366.9042591868486,0.4237560664316441,0,0.007910733278549742
WAF_21,total,2019,1.5041206592160354,13.297856925800666,145.27719910811916,0,137.51788507411175,0,957.7200434926938,10.026010615873988,0.04043444616399938,0.2038712660814567
WAF_21,outside,2019,0.6282207482662759,7.609913431210798,108.84734125272274,0,108.31188664008546,0,594.4762295069341,9.59738871759562,0.04043444616399938,0.19420261897355565
WAF_21,inside,2019,0.8758999109497595,5.6879434945898675,36.42985785539642,0,29.205998434026284,0,363.24381398575963,0.42862189827836694,0,0.009668647107901052
EAF_14,total,2015,5.963204085293333,236.16403291408727,6035.769316567635,0,2807.8271840913117,0,3342.7753897577736,10.851746786568384,0.013351709101698361,0.026608228356053587
EAF_14,outside,2015,2.479302333088223,123.1701895538837,2268.8316411455494,0,1231.999364409424,0,1343.142430342712,6.775741705348752,0.013351709101698361,0.01691193412989378
